id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
jbda-fukuoka-kogacity-KogaBus,gtfs,,JP,Fukuoka Prefecture,Koga,古賀市,True,コガバス,not_set,remilab-staff@is.kyusan-u.ac.jp,,https://api.gtfs-data.jp/v2/organizations/fukuoka-kogacity/feeds/KogaBus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-fukuoka-kogacity-KogaBus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.6994403,33.73195791311047,130.449588,130.4869316,2026-06-01 00:01:01.189874+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-fukuokacity-ImajukuMeinohamaLine,gtfs,,JP,Fukuoka Prefecture,Fukuoka,福岡市,True,今宿姪浜線乗合バス,not_set,remilab-staff@is.kyusan-u.ac.jp,,https://api.gtfs-data.jp/v2/organizations/fukuokacity/feeds/ImajukuMeinohamaLine/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-fukuokacity-ImajukuMeinohamaLine/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.55358090749456,33.59090307233578,130.27357594908383,130.3247062435965,2026-05-03 00:18:40.700185+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-fukusakitown-junkai-fukuhime-fukusakikasairenkei,gtfs,,JP,Hyogo Prefecture,Fukusaki,福崎町,True,巡回バス/ふくひめ号/福崎町・加西市連携コミュニティバス,not_set,machi@town.fukusaki.lg.jp,,https://api.gtfs-data.jp/v2/organizations/fukusakitown/feeds/junkai-fukuhime-fukusakikasairenkei/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-fukusakitown-junkai-fukuhime-fukusakikasairenkei/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,34.926193,34.984032,134.723223,134.787993,2026-04-01 01:11:23.121810+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-fukutsucity-minibus,gtfs,,JP,Fukuoka Prefecture,Fukutsu,福津市,True,ふくつミニバス・ふくつ乗合タクシー,福間周回線、津屋崎線、上西郷線、勝浦線、東福間・若木台線、ふくつ乗合タクシー,toshi@city.fukutsu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/fukutsucity/feeds/minibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-fukutsucity-minibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.7497311,33.8425133,130.4565417,130.5346144,2025-10-29 21:13:41.493661+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-gan-wu-shiokazeline,gtfs,,JP,Hokkaido Prefecture,Tomari,岩宇地域公共交通活性化協議会,True,しおかぜライン,"収録路線：しおかぜライン
GTFS-JP3版対応",kikaku@town.hokkaido-kyowa.lg.jp,,https://api.gtfs-data.jp/v2/organizations/gan-wu/feeds/shiokazeline/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-gan-wu-shiokazeline/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,42.97436,43.219862,140.327177,140.567549,2025-10-29 18:18:25.567341+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-geiseivillage-GTFS-Geiseivill_Bus,gtfs,,JP,Kochi Prefecture,Geisei,芸西村,True,芸西村「おでかけバス」,,https://www.vill.geisei.kochi.jp/pages/m000780.php,,https://api.gtfs-data.jp/v2/organizations/geiseivillage/feeds/GTFS-Geiseivill_Bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-geiseivillage-GTFS-Geiseivill_Bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.517252,33.544673,133.770692,133.826782,2025-10-29 21:08:48.951310+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-gifu-yamagatacity-communitybus,gtfs,,JP,Gifu Prefecture,Yamagata,山県市,True,山県市自主運行バス,収録している路線：神崎山県BT線、市街地巡回線東ルート、市街地巡回線西ルート,kikaku@city.gifu-yamagata.lg.jp,,https://api.gtfs-data.jp/v2/organizations/gifu-yamagatacity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-gifu-yamagatacity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.488846,35.66236265,136.6804864,136.80425469889,2025-10-29 18:32:57.827650+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-gifucity-communitybus,gtfs,,JP,Gifu Prefecture,Gifu,岐阜市,True,岐阜市コミュニティバス,"収録路線：加納地区「加納めぐりバス」、市橋地区「西ぎふ・くるくるバス」、日光地区「にっこりバス」、三輪地区「みわっこバス」、中心市街地東部地区「e（いい）バス」、芥見東・南地区「みどりっこバス」、黒野・西郷地区「ほっとバス」、藍川地区「あいあいバス」、長森南地区「373(みなみ)バス」、境川地区「境川らくちゃんバス」、長良・長良東地区「ながらうかいバス」、芥見・岩地区「芥見岩っこバス」、三里・本荘地区「すまいるバス」、常磐・鷺山・長良西地区「さんさんバス」、茜部・厚見地区「厚見・茜部ぐるりふれあいバス」、日野地区「ひのっこバス」、北長森地区「長森ふれあいバス」、七郷・木田地区「七郷・木田バス」、岩野田・岩野田北地区「ぐるっとバス」、鏡島・合渡地区「おべにバス」

※年末年始の運休期間には対応しておりません。岐阜市WEBサイトにて確認ください。",gtfsinfo@rosenzu.com,,https://api.gtfs-data.jp/v2/organizations/gifucity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-gifucity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.3571619564312,35.514732003,136.693638421,136.873925341,2026-04-01 00:53:41.624716+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-goshogawaracity-goshogawara-communitybus,gtfs,,JP,Aomori Prefecture,Goshogawara,五所川原市,True,五所川原市コミュニティバス,"にこにこバス（十三地区、磯松・脇元地区、太田・相内地区）、
川倉の湯っこバス（嘉瀬・中柏木、嘉瀬・中柏木、金木・蒔田・神原・大東ヶ丘、藤枝・川倉・喜良市）
",tosikei@city.goshogawara.lg.jp,,https://api.gtfs-data.jp/v2/organizations/goshogawaracity/feeds/goshogawara-communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-goshogawaracity-goshogawara-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.874958,41.096764,140.314244,140.492056,2026-04-03 00:25:10.972755+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-gujocity-citybus,gtfs,,JP,Gifu Prefecture,Gujo,郡上市,True,郡上市自主運行バス,"収録路線：郡上八幡コミュニティバス「まめバス」、八幡地域、大和地域、和良地域、明宝地域、美並地域
GTFS-JP３版対応",gtfsinfo@rosenzu.com,,https://api.gtfs-data.jp/v2/organizations/gujocity/feeds/citybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-gujocity-citybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.530359,35.912645,136.861854,137.132463,2026-04-08 01:51:43.127158+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-gunma-otacity-ootacitybus,gtfs,,JP,Gunma Prefecture,Ota,太田市,True,太田市営バス,"シティライナーおおた（新田線／尾島線）
市営無料バス（西バス／東バス／韮川・鳥之郷線／宝泉・新田線）",015240@mx.city.ota.gunma.jp,,https://api.gtfs-data.jp/v2/organizations/gunma-otacity/feeds/ootacitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-gunma-otacity-ootacitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.2485058526563,36.358872,139.269791788498,139.420011827126,2026-07-03 01:35:55.847353+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hachikanbus-hachimanbus,gtfs,,JP,Gifu Prefecture,Gujo,八幡観光バス,True,八幡バス,"収録路線：八幡バス全路線
GTFS-JP3版対応",gtfsinfo@rosenzu.com,,https://api.gtfs-data.jp/v2/organizations/hachikanbus/feeds/hachimanbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hachikanbus-hachimanbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.715558,35.849936,136.943909,137.136776,2026-04-01 00:25:50.441943+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-hachinohe-hachinohe-citybus,gtfs,,JP,Aomori Prefecture,Hachinohe,八戸市交通部,True,八戸市営バス,not_set,kotu@city.hachinohe.aomori.jp,,https://api.gtfs-data.jp/v2/organizations/hachinohe/feeds/hachinohe-citybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hachinohe-hachinohe-citybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.464733,40.587547,141.422083,141.639457,2026-04-03 01:16:52.702709+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Translations|Trips Wheelchair Accessibility,,
jbda-hachinohecity-hachinohe-nango,gtfs,,JP,Aomori Prefecture,Hachinohe,八戸市,True,八戸市南郷コミュニティバス,頃巻沢線、泉清水線、七枚田線、田代線、大平線、古里線,nango@city.hachinohe.aomori.jp,,https://api.gtfs-data.jp/v2/organizations/hachinohecity/feeds/hachinohe-nango/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hachinohecity-hachinohe-nango/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.352047,40.442819,141.387008,141.548219,2026-03-23 20:28:34.672146+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hakubavalley-bus-hakubavalley-nagano-jp,gtfs,,JP,Nagano Prefecture,Hakuba,HAKUBAVALLEY事務局,True,HAKUBAVALLEY Shuttlebus,,busyohouop@artisan.jp.net,,https://api.gtfs-data.jp/v2/organizations/hakubavalley/feeds/bus-hakubavalley-nagano-jp/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hakubavalley-bus-hakubavalley-nagano-jp/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.5273486,36.7752688,137.7957715,137.8883698,2026-01-03 00:05:02.861161+00:00,inactive,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hakusancity-hakusan_bus_meguru,gtfs,,JP,Ishikawa Prefecture,Hakusan,白山市,True,白山市コミュニティバス「めぐーる」,,koutsuutaisaku@city.hakusan.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hakusancity/feeds/hakusan_bus_meguru/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hakusancity-hakusan_bus_meguru/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.25808,36.56471,136.473546507122,136.76452,2026-03-16 00:13:36.518143+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hamabus-iwata_seikatsubus,gtfs,,JP,Shizuoka Prefecture,Iwata,浜松バス株式会社,True,磐田市生活バス路線,蟹町・掛塚発、とつか・豊田町駅経由磐田駅行。蟹町・掛塚発、千手堂経由磐田駅行（朝7時台のみ磐田北校行き）。日曜、祭日運休。,hamabus-noriai@bz04.plala.or.jp,,https://api.gtfs-data.jp/v2/organizations/hamabus/feeds/iwata_seikatsubus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hamabus-iwata_seikatsubus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.666989,34.731019,137.796444,137.855152,2025-10-29 18:50:05.267679+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hanamakicity-hanamaki,gtfs,,JP,Iwate Prefecture,Hanamaki,花巻市,True,花巻市コミュニティバス,not_set,busyohouop@artisan.jp.net,,https://api.gtfs-data.jp/v2/organizations/hanamakicity/feeds/hanamaki/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hanamakicity-hanamaki/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,39.377152,39.704047,141.096836,141.291316,2025-12-25 00:42:26.314608+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-hannocity-odekakemuma-haraichiba,gtfs,,JP,Saitama Prefecture,Hanno,飯能市,True,飯能市乗合ワゴン　原市場,飯能市乗合ワゴン　原市場地区行政センター便（原市場01系統）、新寺便（原市場02系統）,kotsu@city.hanno.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hannocity/feeds/odekakemuma-haraichiba/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-haraichiba/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.8619146009294,35.8868295213085,139.207899034437,139.26166924043,2025-12-26 01:12:38.562524+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hannocity-odekakemuma-minamikoma,gtfs,,JP,Saitama Prefecture,Hanno,飯能市,True,飯能市乗合ワゴン　南高麗,飯能市乗合ワゴン　小学校便（南高麗01系統）、南高麗地区行政センター便（南高麗02系統）、苅生便（南高麗03系統）,kotsu@city.hanno.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hannocity/feeds/odekakemuma-minamikoma/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-minamikoma/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.8364630078763,35.8524007396499,139.233217548402,139.325478591685,2025-12-25 01:59:07.528703+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hannocity-odekakemuma-seimei-kaji,gtfs,,JP,Saitama Prefecture,Hanno,飯能市,True,飯能市乗合ワゴン　精明・加治,飯能市乗合ワゴン　精明東系統、精明西系統、加治系統,kotsu@city.hanno.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hannocity/feeds/odekakemuma-seimei-kaji/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-seimei-kaji/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.8370896153103,35.8764195855671,139.326665,139.3686,2026-03-18 00:00:31.816884+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hashikamitown-hashikamibus,gtfs,,JP,Aomori Prefecture,Hashikami,階上町,True,階上町コミュニティバス,金山沢線、蒼前線、田代線、東部線,seisaku@town.hashikami.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hashikamitown/feeds/hashikamibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hashikamitown-hashikamibus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,40.3913937798358,40.4761158336157,141.519864070644,141.679433299838,2026-04-01 01:42:06.167441+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hashimacity-HashimaCityCommunityBus,gtfs,,JP,Gifu Prefecture,Hashima,羽島市,True,羽島市コミュニティバス,not_set,https://www.city.hashima.lg.jp/2695.html?https%3A%2F%2Fwww.city.hashima.lg.jp%2F4043.html,,https://api.gtfs-data.jp/v2/organizations/hashimacity/feeds/HashimaCityCommunityBus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hashimacity-HashimaCityCommunityBus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.2488302147909,35.3550347660049,136.671977079067,136.744434610093,2025-10-29 18:33:24.029118+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hayashimatown-hayashimatowncommunitybus,gtfs,,JP,Okayama Prefecture,Hayashima,早島町,True,早島町コミュニティバス,,kikaku@town.hayashima.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hayashimatown/feeds/hayashimatowncommunitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hayashimatown-hayashimatowncommunitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.598285,34.627688,133.808622,133.838239,2025-10-29 19:11:21.435102+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hekinancity-kurukuru-bus,gtfs,,JP,Aichi Prefecture,Hekinan,碧南市,True,くるくるバス,くるくるバス　オレンジコース、パープルコース、みどりコース、あおコース,shoukoka@city.hekinan.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hekinancity/feeds/kurukuru-bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hekinancity-kurukuru-bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.8340024,34.9347991,136.9642201,137.0343637,2025-10-29 19:00:09.847896+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hichisotown-choeibus,gtfs,,JP,Gifu Prefecture,Hichisou,七宗町,True,七宗町営バス,"収録路線：町営バス　全路線　なお、予約制のオンデマンドバスについては含んでおりません
　GTFS-JP3版対応",choubus@town.hichiso.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hichisotown/feeds/choeibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hichisotown-choeibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.5209798081854,35.617133,137.054314613342,137.122354,2025-10-29 18:33:23.733271+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hidacity-communitybus,gtfs,,JP,Gifu Prefecture,Hida,飛騨市,True,飛騨市営バス「ひだまる」,"収録路線：ひだまる　全路線（予約便含む）、予約制乗合タクシーを除く
　GTFS-JP3版対応",soumu@city.hida.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hidacity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hidacity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.2127537,36.471565,137.02229,137.4023414,2025-10-29 18:33:51.504885+00:00,active,Attributions|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-higashimiyoshitown-higashimiyoshitownbus,gtfs,,JP,Tokushima Prefecture,Higashimiyoshi,東みよし町,True,東みよし町営バス,not_set,kikaku01@higashimiyoshi.i-tokushima.jp,,https://api.gtfs-data.jp/v2/organizations/higashimiyoshitown/feeds/higashimiyoshitownbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-higashimiyoshitown-higashimiyoshitownbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.027218,34.045148,133.804942,133.93668,2025-10-29 21:07:07.472983+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
